ExpNo,Aminoc,pathINOC,PLANTSP,INOC_PLANT,REP,PLANTINGDAY,HEIGHT_I,BLOCKNUM,HEIGHT_F,FDEATH,A_BIOMASS,B_BIOMASS,SM,DiseaseSev,GROWDAYS,LUH
MIR2,control,35,MW,35MW,921,5/11/23,5.97,1,10.11,alive,0.0265,0.0535,y,NA,75,remnant
MIR2,control,35,MW,35MW,922,5/11/23,5.48,2,9.83,alive,0.362,0.0546,y,NA,75,remnant
MIR2,control,35,MW,35MW,923,5/12/23,5.27,3,8.69,alive,0.0333,0.0494,y,NA,76,remnant
MIR2,control,35,MW,35MW,924,5/11/23,6.28,4,10.55,alive,0.0518,0.0845,y,NA,75,remnant
MIR2,control,35,MW,35MW,925,5/12/23,5.73,1,11.06,alive,0.426,0.0587,y,NA,76,remnant
MIR2,control,35,MW,35MW,926,5/11/23,5.73,2,9.2,alive,0.0203,0.0606,y,NA,75,remnant
MIR2,control,35,MW,35MW,927,5/11/23,5.21,3,NA,dead,0.0219,0.0001,y,NA,75,remnant
MIR2,control,35,MW,35MW,928,5/11/23,6.01,4,9.74,alive,0.0291,0.0849,y,NA,75,remnant
MIR2,control,19,MW,19MW,929,5/11/23,4.76,1,9.33,alive,0.0403,0.0091,y,NA,75,remnant
MIR2,control,19,MW,19MW,930,5/11/23,3.08,2,8.5,alive,0.0327,0.0629,y,NA,75,remnant
MIR2,control,19,MW,19MW,931,5/11/23,7.18,3,10.69,alive,0.0366,0.0731,y,NA,75,remnant
MIR2,control,19,MW,19MW,932,5/11/23,5.32,4,9.12,alive,0.049,0.0692,y,NA,75,remnant
MIR2,control,19,MW,19MW,933,5/11/23,7.36,1,12.51,alive,0.0316,0.034,y,NA,75,remnant
MIR2,control,19,MW,19MW,934,5/11/23,3.13,2,7.66,alive,0.0258,0.0435,y,NA,75,remnant
MIR2,control,19,MW,19MW,935,5/11/23,5.92,3,10.28,alive,0.0278,0.0617,y,NA,75,remnant
MIR2,control,19,MW,19MW,936,5/12/23,5.01,4,NA,dead,NA,NA,y,NA,76,remnant
MIR2,control,87,MW,87MW,937,5/11/23,7.03,1,10.87,alive,0.0434,0.072,y,NA,75,remnant
MIR2,control,87,MW,87MW,938,5/11/23,3.99,2,6.89,alive,0.0191,0.0578,y,NA,75,remnant
MIR2,control,87,MW,87MW,939,5/11/23,5.57,3,9.6,alive,0.039,0.0572,y,NA,75,remnant
MIR2,control,87,MW,87MW,940,5/11/23,4.82,4,8.13,alive,0.0289,0.0407,y,NA,75,remnant
MIR2,control,87,MW,87MW,941,5/11/23,5.6,1,8.91,alive,0.0269,0.0616,y,NA,75,remnant
MIR2,control,87,MW,87MW,942,5/11/23,2.29,2,6.1,alive,0.0208,0.0345,y,NA,75,remnant
MIR2,control,87,MW,87MW,943,5/11/23,6.22,3,10.7,alive,0.0406,0.0693,y,NA,75,remnant
MIR2,control,87,MW,87MW,944,5/11/23,4.89,4,11.54,alive,0.0454,0.0839,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,945,5/11/23,6.31,1,8.38,alive,0.022,0.036,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,946,5/11/23,6.2,2,10.71,alive,0.0318,0.0513,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,947,5/12/23,5.91,3,9,alive,0.0336,0.0476,y,NA,76,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,948,5/11/23,5.5,4,9.28,alive,0.0332,0.0389,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,949,5/12/23,6.23,1,9.91,alive,0.0309,0.0437,y,NA,76,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,950,5/11/23,4.08,2,8.52,alive,0.0249,0.0639,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,951,5/12/23,6.51,3,8.59,alive,0.0392,0.0754,y,NA,76,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,952,5/11/23,5.51,4,7.71,alive,0.0262,0.0393,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,953,5/11/23,5.48,1,7.58,alive,0.0142,0.0446,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,954,5/11/23,5.01,2,10.37,alive,0.0413,0.1115,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,955,5/11/23,5.49,3,9.82,alive,0.03,0.0717,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,956,5/11/23,6.49,4,9.32,alive,0.0356,0.059,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,957,5/11/23,7.98,1,11.02,alive,0.0334,0.0637,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,958,5/11/23,5.21,2,8.46,alive,0.0194,0.0635,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,959,5/12/23,5.44,3,9.28,alive,0.0308,0.0569,y,NA,76,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,960,5/12/23,4.52,4,9.25,alive,0.0375,0.0632,y,NA,76,remnant
